"schedtime","carrier","deptime","dest","distance","date","flightnumber","origin","weather","dayweek","daymonth","tailnu","delay","delay_cat","dep_hour"
1455,"OH",1500,"JFK",184,"1/28/2004",5935,"BWI",0,"Wed",28,"N809CA","ontime","On time",15
1640,"DH",1631,"JFK",213,"1/28/2004",6155,"DCA",0,"Wed",28,"N451FJ","ontime","On time",16
1245,"DH",1238,"LGA",229,"1/28/2004",7208,"IAD",0,"Wed",28,"N647BR","ontime","On time",12
1455,"DH",1552,"LGA",229,"1/28/2004",7211,"IAD",0,"Wed",28,"N329UE","delayed","On time",15
1715,"DH",1744,"LGA",229,"1/28/2004",7215,"IAD",0,"Wed",28,"N651BR","ontime","On time",17
2120,"DH",2151,"LGA",229,"1/28/2004",7684,"IAD",0,"Wed",28,"N634BR","delayed","On time",21
640,"DH",640,"LGA",229,"1/28/2004",7790,"IAD",0,"Wed",28,"N679BR","ontime","On time",6
1040,"DH",1038,"LGA",229,"1/28/2004",7792,"IAD",0,"Wed",28,"N329UE","ontime","On time",10
840,"DH",912,"JFK",228,"1/28/2004",7800,"IAD",0,"Wed",28,"N660BR","delayed","On time",9
1240,"DH",1331,"JFK",228,"1/28/2004",7806,"IAD",0,"Wed",28,"N689BR","delayed","On time",13
1455,"DH",1451,"JFK",228,"1/28/2004",7808,"IAD",0,"Wed",28,"N301UE","ontime","On time",14
1645,"DH",1642,"JFK",228,"1/28/2004",7810,"IAD",0,"Wed",28,"N320UE","ontime","On time",16
1715,"DH",1832,"JFK",228,"1/28/2004",7812,"IAD",0,"Wed",28,"N332UE","delayed","On time",18
2120,"DH",2118,"JFK",228,"1/28/2004",7814,"IAD",0,"Wed",28,"N658BR","ontime","On time",21
1610,"DH",1610,"JFK",228,"1/28/2004",7816,"IAD",0,"Wed",28,"N328UE","ontime","On time",16
1455,"DL",1451,"JFK",213,"1/28/2004",746,"DCA",0,"Wed",28,"N921DL","ontime","On time",14
730,"DL",729,"LGA",214,"1/28/2004",1742,"DCA",0,"Wed",28,"N242DL","ontime","On time",7
930,"DL",931,"LGA",214,"1/28/2004",1746,"DCA",0,"Wed",28,"N225DL","ontime","On time",9
1130,"DL",1130,"LGA",214,"1/28/2004",1750,"DCA",0,"Wed",28,"N242DL","ontime","On time",11
1330,"DL",1329,"LGA",214,"1/28/2004",1754,"DCA",0,"Wed",28,"N225DL","ontime","On time",13
1530,"DL",1529,"LGA",214,"1/28/2004",1758,"DCA",0,"Wed",28,"N242DL","ontime","On time",15
1730,"DL",1729,"LGA",214,"1/28/2004",1762,"DCA",0,"Wed",28,"N225DL","ontime","On time",17
1830,"DL",1830,"LGA",214,"1/28/2004",1764,"DCA",0,"Wed",28,"N241DL","ontime","On time",18
2030,"DL",2030,"LGA",214,"1/28/2004",1768,"DCA",0,"Wed",28,"N232DZ","delayed","On time",20
1530,"MQ",1529,"JFK",213,"1/28/2004",4752,"DCA",0,"Wed",28,"N723MQ","ontime","On time",15
1830,"MQ",1833,"JFK",213,"1/28/2004",4784,"DCA",0,"Wed",28,"N845MQ","ontime","On time",18
800,"MQ",756,"LGA",214,"1/28/2004",4954,"DCA",0,"Wed",28,"N708MQ","delayed","On time",7
1400,"MQ",1424,"LGA",214,"1/28/2004",4966,"DCA",0,"Wed",28,"N836MQ","delayed","On time",14
1500,"MQ",1513,"LGA",214,"1/28/2004",4968,"DCA",0,"Wed",28,"N845MQ","ontime","On time",15
1600,"MQ",1551,"LGA",214,"1/28/2004",4970,"DCA",0,"Wed",28,"N722MQ","ontime","On time",15
1700,"MQ",1719,"LGA",214,"1/28/2004",4972,"DCA",0,"Wed",28,"N716MQ","delayed","On time",17
1900,"MQ",1941,"LGA",214,"1/28/2004",4976,"DCA",0,"Wed",28,"N729MQ","delayed","On time",19
850,"UA",849,"LGA",229,"1/28/2004",846,"IAD",0,"Wed",28,"N540UA","ontime","On time",8
630,"US",628,"LGA",214,"1/28/2004",1479,"DCA",0,"Wed",28,"N758UW","ontime","On time",6
700,"US",657,"LGA",214,"1/28/2004",2160,"DCA",0,"Wed",28,"N722UW","ontime","On time",6
800,"US",830,"LGA",214,"1/28/2004",2162,"DCA",0,"Wed",28,"N704UW","delayed","On time",8
900,"US",921,"LGA",214,"1/28/2004",2164,"DCA",0,"Wed",28,"N741UW","delayed","On time",9
1000,"US",1005,"LGA",214,"1/28/2004",2166,"DCA",0,"Wed",28,"N709UW","ontime","On time",10
1100,"US",1056,"LGA",214,"1/28/2004",2168,"DCA",0,"Wed",28,"N722UW","ontime","On time",10
1300,"US",1257,"LGA",214,"1/28/2004",2172,"DCA",0,"Wed",28,"N741UW","ontime","On time",12
1500,"US",1458,"LGA",214,"1/28/2004",2176,"DCA",0,"Wed",28,"N722UW","delayed","On time",14
1600,"US",1555,"LGA",214,"1/28/2004",2178,"DCA",0,"Wed",28,"N704UW","delayed","On time",15
1700,"US",1656,"LGA",214,"1/28/2004",2180,"DCA",0,"Wed",28,"N709UW","ontime","On time",16
1800,"US",1758,"LGA",214,"1/28/2004",2182,"DCA",0,"Wed",28,"N727UW","ontime","On time",17
1900,"US",1855,"LGA",214,"1/28/2004",2184,"DCA",0,"Wed",28,"N722UW","ontime","On time",18
2000,"US",1956,"LGA",214,"1/28/2004",2186,"DCA",0,"Wed",28,"N768UW","delayed","On time",19
2100,"US",2054,"LGA",214,"1/28/2004",2188,"DCA",0,"Wed",28,"N765UW","ontime","On time",20
1455,"RU",1454,"EWR",169,"1/28/2004",2403,"BWI",0,"Wed",28,"N14952","ontime","On time",14
1030,"RU",1022,"EWR",169,"1/28/2004",2303,"BWI",0,"Wed",28,"N13914","ontime","On time",10
1720,"RU",1848,"EWR",169,"1/28/2004",3372,"BWI",0,"Wed",28,"N18102","delayed","On time",18
1730,"CO",1723,"EWR",199,"1/28/2004",814,"DCA",0,"Wed",28,"N14336","ontime","On time",17
1900,"CO",1937,"EWR",199,"1/28/2004",816,"DCA",0,"Wed",28,"N18611","delayed","On time",19
1300,"CO",1256,"EWR",199,"1/28/2004",808,"DCA",0,"Wed",28,"N19638","ontime","On time",12
840,"DH",836,"EWR",213,"1/28/2004",7299,"IAD",0,"Wed",28,"N683BR","ontime","On time",8
1710,"DH",1715,"EWR",213,"1/28/2004",7302,"IAD",0,"Wed",28,"N679BR","delayed","On time",17
1245,"DH",1354,"EWR",213,"1/28/2004",7303,"IAD",0,"Wed",28,"N679BR","delayed","On time",13
2120,"DH",2116,"EWR",213,"1/28/2004",7304,"IAD",0,"Wed",28,"N640BR","ontime","On time",21
630,"DH",627,"EWR",213,"1/28/2004",7305,"IAD",0,"Wed",28,"N329UE","ontime","On time",6
1430,"DH",1425,"EWR",213,"1/28/2004",7307,"IAD",0,"Wed",28,"N312UE","ontime","On time",14
1359,"RU",1355,"EWR",199,"1/28/2004",2216,"DCA",0,"Wed",28,"N13914","ontime","On time",13
1700,"RU",1650,"EWR",213,"1/28/2004",2497,"IAD",0,"Wed",28,"N14991","ontime","On time",16
2100,"RU",2120,"EWR",199,"1/28/2004",2879,"DCA",0,"Wed",28,"N14947","delayed","On time",21
1900,"RU",1855,"EWR",213,"1/28/2004",2385,"IAD",0,"Wed",28,"N17521","ontime","On time",18
1630,"RU",1628,"EWR",199,"1/28/2004",2181,"DCA",0,"Wed",28,"N16571","ontime","On time",16
900,"RU",911,"EWR",199,"1/28/2004",2582,"DCA",0,"Wed",28,"N12921","delayed","On time",9
700,"RU",700,"EWR",213,"1/28/2004",2855,"IAD",0,"Wed",28,"N15983","ontime","On time",7
1525,"RU",1523,"EWR",199,"1/28/2004",2261,"DCA",0,"Wed",28,"N12540","ontime","On time",15
1500,"RU",1453,"EWR",213,"1/28/2004",2156,"IAD",0,"Wed",28,"N11119","ontime","On time",14
1455,"OH",1455,"JFK",184,"1/29/2004",5935,"BWI",0,"Thu",29,"N435CA","ontime","On time",14
1640,"DH",1636,"JFK",213,"1/29/2004",6155,"DCA",0,"Thu",29,"N402FJ","ontime","On time",16
1245,"DH",1321,"LGA",229,"1/29/2004",7208,"IAD",0,"Thu",29,"N651BR","delayed","On time",13
1455,"DH",1609,"LGA",229,"1/29/2004",7211,"IAD",0,"Thu",29,"N642BR","delayed","On time",16
1715,"DH",1939,"LGA",229,"1/29/2004",7215,"IAD",0,"Thu",29,"N642BR","delayed","On time",19
2120,"DH",2120,"LGA",229,"1/29/2004",7684,"IAD",0,"Thu",29,"N622BR","ontime","On time",21
640,"DH",721,"LGA",229,"1/29/2004",7790,"IAD",0,"Thu",29,"N669BR","delayed","On time",7
840,"DH",837,"JFK",228,"1/29/2004",7800,"IAD",0,"Thu",29,"N634BR","ontime","On time",8
1240,"DH",1232,"JFK",228,"1/29/2004",7806,"IAD",0,"Thu",29,"N708BR","ontime","On time",12
1455,"DH",1450,"JFK",228,"1/29/2004",7808,"IAD",0,"Thu",29,"N322UE","ontime","On time",14
1645,"DH",1644,"JFK",228,"1/29/2004",7810,"IAD",0,"Thu",29,"N314UE","ontime","On time",16
1715,"DH",1737,"JFK",228,"1/29/2004",7812,"IAD",0,"Thu",29,"N324UE","ontime","On time",17
2120,"DH",2115,"JFK",228,"1/29/2004",7814,"IAD",0,"Thu",29,"N620BR","ontime","On time",21
1610,"DH",1613,"JFK",228,"1/29/2004",7816,"IAD",0,"Thu",29,"N330UE","ontime","On time",16
1455,"DL",1500,"JFK",213,"1/29/2004",746,"DCA",0,"Thu",29,"N954DL","delayed","On time",15
630,"DL",630,"LGA",214,"1/29/2004",1740,"DCA",0,"Thu",29,"N241DL","ontime","On time",6
730,"DL",728,"LGA",214,"1/29/2004",1742,"DCA",0,"Thu",29,"N242DL","ontime","On time",7
830,"DL",834,"LGA",214,"1/29/2004",1744,"DCA",0,"Thu",29,"N225DL","delayed","On time",8
1030,"DL",1032,"LGA",214,"1/29/2004",1748,"DCA",0,"Thu",29,"N232DZ","ontime","On time",10
1130,"DL",1128,"LGA",214,"1/29/2004",1750,"DCA",0,"Thu",29,"N242DL","ontime","On time",11
1230,"DL",1230,"LGA",214,"1/29/2004",1752,"DCA",0,"Thu",29,"N225DL","ontime","On time",12
1330,"DL",1329,"LGA",214,"1/29/2004",1754,"DCA",0,"Thu",29,"N241DL","ontime","On time",13
1430,"DL",1430,"LGA",214,"1/29/2004",1756,"DCA",0,"Thu",29,"N232DZ","ontime","On time",14
1530,"DL",1531,"LGA",214,"1/29/2004",1758,"DCA",0,"Thu",29,"N242DL","ontime","On time",15
1630,"DL",1629,"LGA",214,"1/29/2004",1760,"DCA",0,"Thu",29,"N225DL","ontime","On time",16
1730,"DL",1730,"LGA",214,"1/29/2004",1762,"DCA",0,"Thu",29,"N241DL","ontime","On time",17
1830,"DL",1829,"LGA",214,"1/29/2004",1764,"DCA",0,"Thu",29,"N221DL","ontime","On time",18
1930,"DL",1928,"LGA",214,"1/29/2004",1766,"DCA",0,"Thu",29,"N242DL","ontime","On time",19
2030,"DL",2031,"LGA",214,"1/29/2004",1768,"DCA",0,"Thu",29,"N225DL","ontime","On time",20
1530,"MQ",1633,"JFK",213,"1/29/2004",4752,"DCA",0,"Thu",29,"N710MQ","delayed","On time",16
600,"MQ",559,"JFK",213,"1/29/2004",4760,"DCA",0,"Thu",29,"N701MQ","ontime","On time",5
1830,"MQ",1829,"JFK",213,"1/29/2004",4784,"DCA",0,"Thu",29,"N703MQ","ontime","On time",18
700,"MQ",650,"LGA",214,"1/29/2004",4952,"DCA",0,"Thu",29,"N719MQ","delayed","On time",6
800,"MQ",749,"LGA",214,"1/29/2004",4954,"DCA",0,"Thu",29,"N721MQ","ontime","On time",7
900,"MQ",855,"LGA",214,"1/29/2004",4956,"DCA",0,"Thu",29,"N704MQ","ontime","On time",8
1300,"MQ",1257,"LGA",214,"1/29/2004",4964,"DCA",0,"Thu",29,"N733MQ","ontime","On time",12
1400,"MQ",1428,"LGA",214,"1/29/2004",4966,"DCA",0,"Thu",29,"N719MQ","delayed","On time",14
1500,"MQ",1527,"LGA",214,"1/29/2004",4968,"DCA",0,"Thu",29,"N703MQ","delayed","On time",15
1700,"MQ",1654,"LGA",214,"1/29/2004",4972,"DCA",0,"Thu",29,"N733MQ","ontime","On time",16
1900,"MQ",1902,"LGA",214,"1/29/2004",4976,"DCA",0,"Thu",29,"N716MQ","ontime","On time",19
850,"UA",848,"LGA",229,"1/29/2004",846,"IAD",0,"Thu",29,"N507UA","ontime","On time",8
630,"US",632,"LGA",214,"1/29/2004",1479,"DCA",0,"Thu",29,"N727UW","ontime","On time",6
700,"US",657,"LGA",214,"1/29/2004",2160,"DCA",0,"Thu",29,"N751UW","delayed","On time",6
800,"US",755,"LGA",214,"1/29/2004",2162,"DCA",0,"Thu",29,"N722UW","ontime","On time",7
900,"US",858,"LGA",214,"1/29/2004",2164,"DCA",0,"Thu",29,"N711UW","ontime","On time",8
1000,"US",958,"LGA",214,"1/29/2004",2166,"DCA",0,"Thu",29,"N765UW","ontime","On time",9
1100,"US",1058,"LGA",214,"1/29/2004",2168,"DCA",0,"Thu",29,"N751UW","ontime","On time",10
1200,"US",1155,"LGA",214,"1/29/2004",2170,"DCA",0,"Thu",29,"N722UW","ontime","On time",11
1300,"US",1256,"LGA",214,"1/29/2004",2172,"DCA",0,"Thu",29,"N711UW","ontime","On time",12
1400,"US",1356,"LGA",214,"1/29/2004",2174,"DCA",0,"Thu",29,"N765UW","ontime","On time",13
1500,"US",1457,"LGA",214,"1/29/2004",2176,"DCA",0,"Thu",29,"N751UW","ontime","On time",14
1600,"US",1556,"LGA",214,"1/29/2004",2178,"DCA",0,"Thu",29,"N722UW","ontime","On time",15
1700,"US",1659,"LGA",214,"1/29/2004",2180,"DCA",0,"Thu",29,"N711UW","ontime","On time",16
1800,"US",1758,"LGA",214,"1/29/2004",2182,"DCA",0,"Thu",29,"N704UW","ontime","On time",17
1900,"US",1857,"LGA",214,"1/29/2004",2184,"DCA",0,"Thu",29,"N751UW","ontime","On time",18
2000,"US",2001,"LGA",214,"1/29/2004",2186,"DCA",0,"Thu",29,"N722UW","ontime","On time",20
2100,"US",2055,"LGA",214,"1/29/2004",2188,"DCA",0,"Thu",29,"N711UW","ontime","On time",20
1720,"RU",1718,"EWR",169,"1/29/2004",3372,"BWI",0,"Thu",29,"N16149","ontime","On time",17
700,"RU",659,"EWR",169,"1/29/2004",2703,"BWI",0,"Thu",29,"N13968","ontime","On time",6
1030,"RU",1030,"EWR",169,"1/29/2004",2303,"BWI",0,"Thu",29,"N13550","ontime","On time",10
1455,"RU",1451,"EWR",169,"1/29/2004",2403,"BWI",0,"Thu",29,"N13936","ontime","On time",14
1300,"CO",1255,"EWR",199,"1/29/2004",808,"DCA",0,"Thu",29,"N14652","ontime","On time",12
1730,"CO",1728,"EWR",199,"1/29/2004",814,"DCA",0,"Thu",29,"N16701","ontime","On time",17
735,"CO",732,"EWR",199,"1/29/2004",806,"DCA",0,"Thu",29,"N14664","ontime","On time",7
1900,"CO",1852,"EWR",199,"1/29/2004",816,"DCA",0,"Thu",29,"N15659","ontime","On time",18
840,"DH",913,"EWR",213,"1/29/2004",7299,"IAD",0,"Thu",29,"N653BR","delayed","On time",9
1710,"DH",1659,"EWR",213,"1/29/2004",7302,"IAD",0,"Thu",29,"N701BR","ontime","On time",16
1245,"DH",1237,"EWR",213,"1/29/2004",7303,"IAD",0,"Thu",29,"N701BR","ontime","On time",12
2120,"DH",2211,"EWR",213,"1/29/2004",7304,"IAD",0,"Thu",29,"N636BR","delayed","On time",22
630,"DH",627,"EWR",213,"1/29/2004",7305,"IAD",0,"Thu",29,"N315UE","ontime","On time",6
1430,"DH",1427,"EWR",213,"1/29/2004",7307,"IAD",0,"Thu",29,"N301UE","ontime","On time",14
2100,"RU",2057,"EWR",199,"1/29/2004",2879,"DCA",0,"Thu",29,"N13965","ontime","On time",20
1630,"RU",1633,"EWR",199,"1/29/2004",2181,"DCA",0,"Thu",29,"N14952","ontime","On time",16
1500,"RU",1452,"EWR",213,"1/29/2004",2156,"IAD",0,"Thu",29,"N34111","ontime","On time",14
645,"RU",640,"EWR",199,"1/29/2004",2761,"DCA",0,"Thu",29,"N13550","ontime","On time",6
700,"RU",654,"EWR",213,"1/29/2004",2855,"IAD",0,"Thu",29,"N19554","ontime","On time",6
1900,"RU",1855,"EWR",213,"1/29/2004",2385,"IAD",0,"Thu",29,"N14505","ontime","On time",18
1359,"RU",1405,"EWR",199,"1/29/2004",2216,"DCA",0,"Thu",29,"N13550","delayed","On time",14
1300,"RU",1259,"EWR",213,"1/29/2004",2692,"IAD",0,"Thu",29,"N17507","ontime","On time",12
1525,"RU",1620,"EWR",199,"1/29/2004",2261,"DCA",0,"Thu",29,"N13970","delayed","On time",16
900,"RU",857,"EWR",199,"1/29/2004",2582,"DCA",0,"Thu",29,"N14902","ontime","On time",8
1700,"RU",1659,"EWR",213,"1/29/2004",2497,"IAD",0,"Thu",29,"N11536","ontime","On time",16
1455,"OH",1455,"JFK",184,"1/30/2004",5935,"BWI",0,"Fri",30,"N958CA","ontime","On time",14
1640,"DH",1640,"JFK",213,"1/30/2004",6155,"DCA",0,"Fri",30,"N409FJ","ontime","On time",16
1245,"DH",1237,"LGA",229,"1/30/2004",7208,"IAD",0,"Fri",30,"N668BR","ontime","On time",12
1455,"DH",1528,"LGA",229,"1/30/2004",7211,"IAD",0,"Fri",30,"N331UE","delayed","On time",15
1715,"DH",1709,"LGA",229,"1/30/2004",7215,"IAD",0,"Fri",30,"N671BR","ontime","On time",17
2120,"DH",2127,"LGA",229,"1/30/2004",7684,"IAD",0,"Fri",30,"N620BR","ontime","On time",21
640,"DH",632,"LGA",229,"1/30/2004",7790,"IAD",0,"Fri",30,"N651BR","ontime","On time",6
1040,"DH",1030,"LGA",229,"1/30/2004",7792,"IAD",0,"Fri",30,"N655BR","ontime","On time",10
840,"DH",831,"JFK",228,"1/30/2004",7800,"IAD",0,"Fri",30,"N622BR","ontime","On time",8
1240,"DH",1241,"JFK",228,"1/30/2004",7806,"IAD",0,"Fri",30,"N623BR","ontime","On time",12
1455,"DH",1459,"JFK",228,"1/30/2004",7808,"IAD",0,"Fri",30,"N307UE","ontime","On time",14
1645,"DH",1641,"JFK",228,"1/30/2004",7810,"IAD",0,"Fri",30,"N313UE","ontime","On time",16
1715,"DH",1714,"JFK",228,"1/30/2004",7812,"IAD",0,"Fri",30,"N333UE","ontime","On time",17
2120,"DH",2214,"JFK",228,"1/30/2004",7814,"IAD",0,"Fri",30,"N692BR","delayed","On time",22
1610,"DH",1609,"JFK",228,"1/30/2004",7816,"IAD",0,"Fri",30,"N322UE","ontime","On time",16
1455,"DL",1510,"JFK",213,"1/30/2004",746,"DCA",0,"Fri",30,"N940DL","delayed","On time",15
630,"DL",630,"LGA",214,"1/30/2004",1740,"DCA",0,"Fri",30,"N223DZ","ontime","On time",6
730,"DL",730,"LGA",214,"1/30/2004",1742,"DCA",0,"Fri",30,"N221DL","ontime","On time",7
830,"DL",830,"LGA",214,"1/30/2004",1744,"DCA",0,"Fri",30,"N225DL","ontime","On time",8
930,"DL",931,"LGA",214,"1/30/2004",1746,"DCA",0,"Fri",30,"N241DL","ontime","On time",9
1030,"DL",1031,"LGA",214,"1/30/2004",1748,"DCA",0,"Fri",30,"N223DZ","ontime","On time",10
1130,"DL",1131,"LGA",214,"1/30/2004",1750,"DCA",0,"Fri",30,"N221DL","ontime","On time",11
1230,"DL",1231,"LGA",214,"1/30/2004",1752,"DCA",0,"Fri",30,"N225DL","ontime","On time",12
1330,"DL",1331,"LGA",214,"1/30/2004",1754,"DCA",0,"Fri",30,"N241DL","ontime","On time",13
1430,"DL",1432,"LGA",214,"1/30/2004",1756,"DCA",0,"Fri",30,"N223DZ","ontime","On time",14
1530,"DL",1531,"LGA",214,"1/30/2004",1758,"DCA",0,"Fri",30,"N221DL","ontime","On time",15
1630,"DL",1632,"LGA",214,"1/30/2004",1760,"DCA",0,"Fri",30,"N225DL","ontime","On time",16
1730,"DL",1730,"LGA",214,"1/30/2004",1762,"DCA",0,"Fri",30,"N232DZ","ontime","On time",17
1830,"DL",1830,"LGA",214,"1/30/2004",1764,"DCA",0,"Fri",30,"N223DZ","ontime","On time",18
1930,"DL",1927,"LGA",214,"1/30/2004",1766,"DCA",0,"Fri",30,"N221DL","ontime","On time",19
2030,"DL",2031,"LGA",214,"1/30/2004",1768,"DCA",0,"Fri",30,"N225DL","ontime","On time",20
1530,"MQ",1523,"JFK",213,"1/30/2004",4752,"DCA",0,"Fri",30,"N725MQ","ontime","On time",15
1830,"MQ",1843,"JFK",213,"1/30/2004",4784,"DCA",0,"Fri",30,"N724MQ","ontime","On time",18
700,"MQ",703,"LGA",214,"1/30/2004",4952,"DCA",0,"Fri",30,"N713MQ","ontime","On time",7
800,"MQ",827,"LGA",214,"1/30/2004",4954,"DCA",1,"Fri",30,"N845MQ","delayed","On time",8
900,"MQ",850,"LGA",214,"1/30/2004",4956,"DCA",0,"Fri",30,"N725MQ","ontime","On time",8
1100,"MQ",1056,"LGA",214,"1/30/2004",4960,"DCA",0,"Fri",30,"N713MQ","ontime","On time",10
1300,"MQ",1251,"LGA",214,"1/30/2004",4964,"DCA",0,"Fri",30,"N700MQ","ontime","On time",12
1400,"MQ",1358,"LGA",214,"1/30/2004",4966,"DCA",0,"Fri",30,"N728MQ","ontime","On time",13
1500,"MQ",1458,"LGA",214,"1/30/2004",4968,"DCA",0,"Fri",30,"N727MQ","ontime","On time",14
1600,"MQ",1703,"LGA",214,"1/30/2004",4970,"DCA",0,"Fri",30,"N739MQ","delayed","On time",17
1700,"MQ",1656,"LGA",214,"1/30/2004",4972,"DCA",0,"Fri",30,"N700MQ","ontime","On time",16
850,"UA",849,"LGA",229,"1/30/2004",846,"IAD",0,"Fri",30,"N536UA","ontime","On time",8
630,"US",638,"LGA",214,"1/30/2004",1479,"DCA",0,"Fri",30,"N760UW","ontime","On time",6
700,"US",656,"LGA",214,"1/30/2004",2160,"DCA",0,"Fri",30,"N704UW","ontime","On time",6
800,"US",754,"LGA",214,"1/30/2004",2162,"DCA",0,"Fri",30,"N708UW","ontime","On time",7
900,"US",858,"LGA",214,"1/30/2004",2164,"DCA",0,"Fri",30,"N716UW","ontime","On time",8
1000,"US",957,"LGA",214,"1/30/2004",2166,"DCA",0,"Fri",30,"N768UW","ontime","On time",9
1100,"US",1057,"LGA",214,"1/30/2004",2168,"DCA",0,"Fri",30,"N704UW","ontime","On time",10
1200,"US",1155,"LGA",214,"1/30/2004",2170,"DCA",0,"Fri",30,"N708UW","ontime","On time",11
1300,"US",1256,"LGA",214,"1/30/2004",2172,"DCA",0,"Fri",30,"N716UW","ontime","On time",12
1400,"US",1356,"LGA",214,"1/30/2004",2174,"DCA",0,"Fri",30,"N768UW","ontime","On time",13
1500,"US",1459,"LGA",214,"1/30/2004",2176,"DCA",0,"Fri",30,"N704UW","ontime","On time",14
1600,"US",1556,"LGA",214,"1/30/2004",2178,"DCA",0,"Fri",30,"N708UW","ontime","On time",15
1700,"US",1656,"LGA",214,"1/30/2004",2180,"DCA",0,"Fri",30,"N716UW","delayed","On time",16
1800,"US",1758,"LGA",214,"1/30/2004",2182,"DCA",0,"Fri",30,"N727UW","ontime","On time",17
1900,"US",1856,"LGA",214,"1/30/2004",2184,"DCA",0,"Fri",30,"N704UW","ontime","On time",18
2000,"US",2004,"LGA",214,"1/30/2004",2186,"DCA",0,"Fri",30,"N708UW","ontime","On time",20
2100,"US",2057,"LGA",214,"1/30/2004",2188,"DCA",0,"Fri",30,"N716UW","ontime","On time",20
1720,"RU",1748,"EWR",169,"1/30/2004",3372,"BWI",0,"Fri",30,"N12563","delayed","On time",17
700,"RU",700,"EWR",169,"1/30/2004",2703,"BWI",0,"Fri",30,"N14573","ontime","On time",7
1455,"RU",1513,"EWR",169,"1/30/2004",2403,"BWI",0,"Fri",30,"N14945","delayed","On time",15
1030,"RU",1037,"EWR",169,"1/30/2004",2303,"BWI",0,"Fri",30,"N14942","ontime","On time",10
1730,"CO",1728,"EWR",199,"1/30/2004",814,"DCA",0,"Fri",30,"N14341","ontime","On time",17
1300,"CO",1257,"EWR",199,"1/30/2004",808,"DCA",0,"Fri",30,"N11612","ontime","On time",12
1900,"CO",1851,"EWR",199,"1/30/2004",816,"DCA",0,"Fri",30,"N14652","ontime","On time",18
735,"CO",727,"EWR",199,"1/30/2004",806,"DCA",0,"Fri",30,"N14605","ontime","On time",7
840,"DH",832,"EWR",213,"1/30/2004",7299,"IAD",0,"Fri",30,"N673BR","ontime","On time",8
1710,"DH",1715,"EWR",213,"1/30/2004",7302,"IAD",0,"Fri",30,"N684BR","ontime","On time",17
1245,"DH",1242,"EWR",213,"1/30/2004",7303,"IAD",0,"Fri",30,"N684BR","delayed","On time",12
2120,"DH",2116,"EWR",213,"1/30/2004",7304,"IAD",0,"Fri",30,"N682BR","ontime","On time",21
630,"DH",623,"EWR",213,"1/30/2004",7305,"IAD",0,"Fri",30,"N311UE","ontime","On time",6
1430,"DH",1426,"EWR",213,"1/30/2004",7307,"IAD",0,"Fri",30,"N332UE","ontime","On time",14
1300,"RU",1255,"EWR",213,"1/30/2004",2692,"IAD",0,"Fri",30,"N16502","ontime","On time",12
2100,"RU",2056,"EWR",199,"1/30/2004",2879,"DCA",0,"Fri",30,"N14943","ontime","On time",20
1700,"RU",1657,"EWR",213,"1/30/2004",2497,"IAD",0,"Fri",30,"N21537","delayed","On time",16
1900,"RU",1856,"EWR",213,"1/30/2004",2385,"IAD",0,"Fri",30,"N12567","delayed","On time",18
645,"RU",643,"EWR",199,"1/30/2004",2761,"DCA",0,"Fri",30,"N13989","ontime","On time",6
1359,"RU",1359,"EWR",199,"1/30/2004",2216,"DCA",0,"Fri",30,"N14952","delayed","On time",13
1525,"RU",1601,"EWR",199,"1/30/2004",2261,"DCA",0,"Fri",30,"N13979","delayed","On time",16
1630,"RU",1630,"EWR",199,"1/30/2004",2181,"DCA",0,"Fri",30,"N48901","ontime","On time",16
900,"RU",858,"EWR",199,"1/30/2004",2582,"DCA",0,"Fri",30,"N18557","ontime","On time",8
1500,"RU",1456,"EWR",213,"1/30/2004",2156,"IAD",0,"Fri",30,"N21144","delayed","On time",14
700,"RU",659,"EWR",213,"1/30/2004",2855,"IAD",0,"Fri",30,"N11121","delayed","On time",6
1455,"OH",1505,"JFK",184,"1/31/2004",5935,"BWI",0,"Sat",31,"N959CA","ontime","On time",15
1640,"DH",1633,"JFK",213,"1/31/2004",6155,"DCA",0,"Sat",31,"N419FJ","ontime","On time",16
1245,"DH",1243,"LGA",229,"1/31/2004",7208,"IAD",0,"Sat",31,"N627BR","ontime","On time",12
1715,"DH",1711,"LGA",229,"1/31/2004",7215,"IAD",0,"Sat",31,"N663BR","ontime","On time",17
2120,"DH",2117,"LGA",229,"1/31/2004",7684,"IAD",0,"Sat",31,"N673BR","ontime","On time",21
840,"DH",931,"JFK",228,"1/31/2004",7800,"IAD",0,"Sat",31,"N655BR","delayed","On time",9
1240,"DH",1238,"JFK",228,"1/31/2004",7806,"IAD",0,"Sat",31,"N679BR","ontime","On time",12
1645,"DH",1639,"JFK",228,"1/31/2004",7810,"IAD",0,"Sat",31,"N316UE","ontime","On time",16
1715,"DH",1706,"JFK",228,"1/31/2004",7812,"IAD",0,"Sat",31,"N314UE","ontime","On time",17
2120,"DH",2115,"JFK",228,"1/31/2004",7814,"IAD",0,"Sat",31,"N656BR","ontime","On time",21
1800,"DH",1750,"JFK",228,"1/31/2004",7818,"IAD",0,"Sat",31,"N320UE","ontime","On time",17
1455,"DL",1500,"JFK",213,"1/31/2004",746,"DCA",0,"Sat",31,"N934DL","ontime","On time",15
730,"DL",727,"LGA",214,"1/31/2004",1742,"DCA",0,"Sat",31,"N223DZ","ontime","On time",7
